Last_commit_date,repo_description,repo_name,repo_url
2020/8/28,"gundam_robot,gundam_rx78_control,gundam_rx78_description,gundam_rx78_gazebo",gundam_robot,https://index.ros.org/r/gundam_robot/#kinetic
2020/8/28,"bond,bond_core,bondcpp,bondpy,smclib,test_bond",bond_core,https://index.ros.org/r/bond_core/#kinetic
2020/8/28,"aruco,aruco_msgs,aruco_ros",aruco_ros,https://index.ros.org/r/aruco_ros/#kinetic
2020/8/25,rosbag_pandas,rosbag_pandas,https://index.ros.org/r/rosbag_pandas/#kinetic
2020/8/24,"mecanum_gazebo_plugin,ridgeback_gazebo,ridgeback_gazebo_plugins,ridgeback_simulator",ridgeback_simulator,https://index.ros.org/r/ridgeback_simulator/#kinetic
2020/8/24,"jackal_gazebo,jackal_simulator",jackal_simulator,https://index.ros.org/r/jackal_simulator/#kinetic
2020/8/22,"can_msgs,canopen_402,canopen_chain_node,canopen_master,canopen_motor_node,ros_canopen,socketcan_bridge,socketcan_interface",ros_canopen,https://index.ros.org/r/ros_canopen/#kinetic
2020/8/21,actionlib,actionlib,https://index.ros.org/r/actionlib/#kinetic
2020/8/19,multipoint_navigation_receiver,multipoint_navigation_receiver,https://index.ros.org/r/multipoint_navigation_receiver/#kinetic
2020/8/18,neo_local_planner,neo_local_planner,https://index.ros.org/r/neo_local_planner/#kinetic
2020/8/14,"warthog_gazebo,warthog_simulator",warthog_simulator,https://index.ros.org/r/warthog_simulator/#kinetic
2020/8/14,"moose_gazebo,moose_simulator",moose_simulator,https://index.ros.org/r/moose_simulator/#kinetic
2020/8/14,dual_quaternions,dual_quaternions,https://index.ros.org/r/dual_quaternions/#kinetic
2020/8/13,tf2_web_republisher,tf2_web_republisher,https://index.ros.org/r/tf2_web_republisher/#kinetic
2020/8/13,robot_self_filter,robot_self_filter,https://index.ros.org/r/robot_self_filter/#kinetic
2020/8/13,"agv_msgs,phm_hazard_rate_calculation,phm_msgs,phm_reliability_calculation,phm_robot_task_completion,phm_start,phm_tools",phm_tools,https://index.ros.org/r/phm_tools/#kinetic
2017/3/28,eigen_stl_containers,eigen_stl_containers,https://index.ros.org/r/eigen_stl_containers/#kinetic
2017/3/22,xv_11_laser_driver,xv_11_laser_driver,https://index.ros.org/r/xv_11_laser_driver/#kinetic
2017/3/16,filters,filters,https://index.ros.org/r/filters/#kinetic
2017/3/14,"auction_msgs,auction_srvs,k-saap_pkg,k-sap_pkg,saap_pkg,sap_pkg",auction_methods_stack,https://index.ros.org/r/auction_methods_stack/#kinetic
2017/3/12,rqt_wrapper,rqt_wrapper,https://index.ros.org/r/rqt_wrapper/#kinetic
2017/3/12,ompl_visual_tools,ompl_visual_tools,https://index.ros.org/r/ompl_visual_tools/#kinetic
2017/3/9,"vigir_pluginlib,vigir_pluginlib_manager,vigir_pluginlib_msgs",vigir_pluginlib,https://index.ros.org/r/vigir_pluginlib/#kinetic
2017/3/9,"tuw_aruco,tuw_checkerboard,tuw_ellipses,tuw_marker_detection,tuw_marker_pose_estimation",tuw_marker_detection,https://index.ros.org/r/tuw_marker_detection/#kinetic
2017/3/3,"jsk_planning,pddl_msgs,pddl_planner,pddl_planner_viewer,task_compiler",jsk_planning,https://index.ros.org/r/jsk_planning/#kinetic
2017/3/1,base_controller,android_base_controller,https://index.ros.org/r/android_base_controller/#kinetic
2017/2/27,smartek_camera,smartek_camera,https://index.ros.org/r/smartek_camera/#kinetic
2017/2/17,pal_hardware_interfaces,pal_hardware_interfaces,https://index.ros.org/r/pal_hardware_interfaces/#kinetic
2017/2/16,rcll_ros_msgs,rcll_ros_msgs,https://index.ros.org/r/rcll_ros_msgs/#kinetic
2017/2/6,"stdr_gui,stdr_launchers,stdr_msgs,stdr_parser,stdr_resources,stdr_robot,stdr_samples,stdr_server,stdr_simulator",stdr_simulator,https://index.ros.org/r/stdr_simulator/#kinetic
2017/2/5,"ecl_build,ecl_license,ecl_tools",ecl_tools,https://index.ros.org/r/ecl_tools/#kinetic
2017/2/2,object_recognition_core,object_recognition_core,https://index.ros.org/r/object_recognition_core/#kinetic
2017/1/26,"feature_tracker,joint_tracker,lgsm,omip,omip_common,omip_launch,rb_tracker",omip,https://index.ros.org/r/omip/#kinetic
2017/1/25,feed_the_troll,feed_the_troll,https://index.ros.org/r/feed_the_troll/#kinetic
2017/1/25,costmap_prohibition_layer,costmap_prohibition_layer,https://index.ros.org/r/costmap_prohibition_layer/#kinetic
2017/1/24,omip_msgs,omip_msgs,https://index.ros.org/r/omip_msgs/#kinetic
2017/1/23,"zeroconf_avahi,zeroconf_avahi_demos,zeroconf_avahi_suite",zeroconf_avahi_suite,https://index.ros.org/r/zeroconf_avahi_suite/#kinetic
2017/1/20,nao_moveit_config,nao_moveit_config,https://index.ros.org/r/nao_moveit_config/#kinetic
2017/1/18,pepper_moveit_config,pepper_moveit_config,https://index.ros.org/r/pepper_moveit_config/#kinetic
2017/1/13,youbot_description,youbot_description,https://index.ros.org/r/youbot_description/#kinetic
2020/8/9,pr2_mechanism_msgs,pr2_mechanism_msgs,https://index.ros.org/r/pr2_mechanism_msgs/#kinetic
2020/8/7,oxford_gps_eth,oxford_gps_eth,https://index.ros.org/r/oxford_gps_eth/#kinetic
2020/8/4,"fetch_calibration,fetch_depth_layer,fetch_description,fetch_ikfast_plugin,fetch_maps,fetch_moveit_config,fetch_navigation,fetch_ros,fetch_teleop",fetch_ros,https://index.ros.org/r/fetch_ros/#kinetic
2020/7/24,"cpp_common,roscpp_core,roscpp_serialization,roscpp_traits,rostime",roscpp_core,https://index.ros.org/r/roscpp_core/#kinetic
2020/7/19,"mpc_local_planner,mpc_local_planner_examples,mpc_local_planner_msgs",mpc_local_planner,https://index.ros.org/r/mpc_local_planner/#kinetic
2020/7/14,"collada_parser,collada_urdf",collada_urdf,https://index.ros.org/r/collada_urdf/#kinetic
2020/7/12,"usb_cam_controllers,usb_cam_hardware,usb_cam_hardware_interface",usb_cam_hardware,https://index.ros.org/r/usb_cam_hardware/#kinetic
2020/7/10,"laser_scan_publisher_tutorial,navigation_stage,navigation_tutorials,odometry_publisher_tutorial,point_cloud_publisher_tutorial,robot_setup_tf_tutorial,roomba_stage,simple_navigation_goals_tutorial",navigation_tutorials,https://index.ros.org/r/navigation_tutorials/#kinetic
2020/7/8,dual_quaternions_ros,dual_quaternions_ros,https://index.ros.org/r/dual_quaternions_ros/#kinetic
2020/7/4,pid,pid,https://index.ros.org/r/pid/#kinetic
2020/7/2,raspicam_node,raspicam_node,https://index.ros.org/r/raspicam_node/#kinetic
2020/6/19,soem,soem,https://index.ros.org/r/soem/#kinetic
2020/6/19,"assisted_teleop,goal_passer,navigation_experimental,pose_base_controller,pose_follower,sbpl_lattice_planner,sbpl_recovery,twist_recovery",navigation_experimental,https://index.ros.org/r/navigation_experimental/#kinetic
2020/6/18,"p2os_doc,p2os_driver,p2os_launch,p2os_msgs,p2os_teleop,p2os_urdf",p2os,https://index.ros.org/r/p2os/#kinetic
2020/6/16,asr_halcon_bridge,asr_halcon_bridge,https://index.ros.org/r/asr_halcon_bridge/#kinetic
2020/6/15,"uuv_assistants,uuv_auv_control_allocator,uuv_control_cascaded_pid,uuv_control_msgs,uuv_control_utils,uuv_thruster_manager,uuv_trajectory_control,uuv_descriptions,uuv_gazebo,uuv_gazebo_plugins,uuv_gazebo_ros_plugins,uuv_gazebo_ros_plugins_msgs,uuv_gazebo_worlds,uuv_sensor_ros_plugins,uuv_sensor_ros_plugins_msgs,uuv_simulator,uuv_teleop,uuv_tutorial_disturbances,uuv_tutorial_dp_controller,uuv_tutorial_seabed_world,uuv_tutorials,uuv_world_plugins,uuv_world_ros_plugins,uuv_world_ros_plugins_msgs",uuv_simulator,https://index.ros.org/r/uuv_simulator/#kinetic
2020/6/15,"rexrov2_control,rexrov2_description,rexrov2_gazebo",rexrov2,https://index.ros.org/r/rexrov2/#kinetic
2020/6/15,"rbcar_common,rbcar_description,rbcar_localization,rbcar_navigation,rbcar_pad",rbcar_common,https://index.ros.org/r/rbcar_common/#kinetic
2020/6/11,tf_keyboard_cal,tf_keyboard_cal,https://index.ros.org/r/tf_keyboard_cal/#kinetic
2020/6/10,"bwi_desktop,bwi_desktop_full,bwi_launch",bwi,https://index.ros.org/r/bwi/#kinetic
2017/1/12,"yocs_ar_marker_tracking,yocs_ar_pair_approach,yocs_ar_pair_tracking,yocs_cmd_vel_mux,yocs_controllers,yocs_diff_drive_pose_controller,yocs_joyop,yocs_keyop,yocs_localization_manager,yocs_math_toolkit,yocs_navi_toolkit,yocs_navigator,yocs_rapps,yocs_safety_controller,yocs_velocity_smoother,yocs_virtual_sensor,yocs_waypoint_provider,yocs_waypoints_navi,yujin_ocs",yujin_ocs,https://index.ros.org/r/yujin_ocs/#kinetic
2017/1/12,py_trees_msgs,py_trees_msgs,https://index.ros.org/r/py_trees_msgs/#kinetic
2017/1/12,feed_the_troll_msgs,feed_the_troll_msgs,https://index.ros.org/r/feed_the_troll_msgs/#kinetic
2017/1/5,genrs,genrs,https://index.ros.org/r/genrs/#kinetic
2017/1/4,moveit_sim_controller,moveit_sim_controller,https://index.ros.org/r/moveit_sim_controller/#kinetic
2016/12/29,ethercat_grant,ethercat_grant,https://index.ros.org/r/ethercat_grant/#kinetic
2016/12/26,rosjava,rosjava,https://index.ros.org/r/rosjava/#kinetic
2016/12/24,rosjava_messages,rosjava_messages,https://index.ros.org/r/rosjava_messages/#kinetic
2016/12/19,ros_wild,ros_wild,https://index.ros.org/r/ros_wild/#kinetic
2016/12/14,rosjava_test_msgs,rosjava_test_msgs,https://index.ros.org/r/rosjava_test_msgs/#kinetic
2016/12/7,ardrone_autonomy,ardrone_autonomy,https://index.ros.org/r/ardrone_autonomy/#kinetic
2016/12/6,homer_mary_tts,homer_robot_face,https://index.ros.org/r/homer_robot_face/#kinetic
2016/11/28,"jaguar_control,jaguar_description,jaguar_msgs,jaguar_navigation",jaguar,https://index.ros.org/r/jaguar/#kinetic
2016/11/24,fzi_icl_comm,fzi_icl_comm,https://index.ros.org/r/fzi_icl_comm/#kinetic
2016/11/24,"arni_core,arni_countermeasure,arni_gui,arni_msgs,arni_nodeinterface,arni_processing,rqt_arni_gui_detail,rqt_arni_gui_overview",arni,https://index.ros.org/r/arni/#kinetic
2016/11/22,webtest,webtest,https://index.ros.org/r/webtest/#kinetic
2016/11/22,simple_voice,simple_voice,https://index.ros.org/r/simple_voice/#kinetic
2016/11/16,moveit_msgs,moveit_msgs,https://index.ros.org/r/moveit_msgs/#kinetic
2016/11/13,tuw_uvc,tuw_uvc,https://index.ros.org/r/tuw_uvc/#kinetic
2016/11/12,korg_nanokontrol,korg_nanokontrol,https://index.ros.org/r/korg_nanokontrol/#kinetic
2020/6/7,urg_c,urg_c,https://index.ros.org/r/urg_c/#kinetic
2020/6/3,"m1n6s200_segbot_moveit_config,only_segbot_arm,only_segbot_base,segbot,draw_demo,mimic_motion,segbot_arm_joystick,segbot_arm_manipulation,segbot_arm_tasks,segbot_arm_tutorials,segbot_bringup,segbot_description,segbot_firmware,segbot_gazebo,segbot_led,segbot_navigation,segbot_sensors,segbot_simulation_apps",segbot,https://index.ros.org/r/segbot/#kinetic
2020/6/2,"sr_gui_advanced_controls,sr_gui_biotac,sr_gui_bootloader,sr_gui_change_muscle_controllers,sr_gui_cyberglove_calibrator,sr_gui_muscle_driver_bootloader,sr_gui_controller_tuner,sr_gui_hand_calibration,sr_gui_motor_resetter,sr_data_visualization,sr_visualization,sr_visualization_icons",sr_visualisation,https://index.ros.org/r/sr_visualisation/#kinetic
2020/6/2,rqt_robot_monitor,rqt_robot_monitor,https://index.ros.org/r/rqt_robot_monitor/#kinetic
2020/6/2,rqt_moveit,rqt_moveit,https://index.ros.org/r/rqt_moveit/#kinetic
2020/6/2,ifm3d_core,ifm3d_core,https://index.ros.org/r/ifm3d_core/#kinetic
2020/5/29,teb_local_planner,teb_local_planner,https://index.ros.org/r/teb_local_planner/#kinetic
2020/5/29,leap_motion,leap_motion,https://index.ros.org/r/leap_motion/#kinetic
2020/5/28,"rb1_common,rb1_control,rb1_description,rb1_j2s7s200_moveit_config,rb1_pad,rb1_torso_control,rb1_torso_description,rb1_torso_pad",rb1_common,https://index.ros.org/r/rb1_common/#kinetic
2020/5/27,hebi_cpp_api,hebi_cpp_api_ros,https://index.ros.org/r/hebi_cpp_api_ros/#kinetic
2020/5/22,declination,declination,https://index.ros.org/r/declination/#kinetic
2016/11/9,"tuw_marker_filter,tuw_marker_noise,tuw_marker_server,tuw_marker_slam",tuw_marker_filter,https://index.ros.org/r/tuw_marker_filter/#kinetic
2016/11/9,"ecl_mobile_robot,ecl_navigation",ecl_navigation,https://index.ros.org/r/ecl_navigation/#kinetic
2016/11/7,marker_rviz_plugin,marker_rviz_plugin,https://index.ros.org/r/marker_rviz_plugin/#kinetic
2016/11/1,moveit_simple_grasps,moveit_simple_grasps,https://index.ros.org/r/moveit_simple_grasps/#kinetic
2016/10/27,pcl_msgs,pcl_msgs,https://index.ros.org/r/pcl_msgs/#kinetic
2016/10/23,"message_multiplexing,mm_core_msgs,mm_eigen_msgs,mm_messages,mm_mux_demux,mm_radio",message_multiplexing,https://index.ros.org/r/message_multiplexing/#kinetic
2016/10/21,cpf_segmentation_ros,cpf_segmentation_ros,https://index.ros.org/r/cpf_segmentation_ros/#kinetic
2016/10/16,"rocon_app_manager,rocon_app_platform,rocon_app_utilities,rocon_apps",rocon_app_platform,https://index.ros.org/r/rocon_app_platform/#kinetic
2016/10/12,rocon,rocon,https://index.ros.org/r/rocon/#kinetic
2016/10/9,mavlink,mavlink,https://index.ros.org/r/mavlink/#kinetic
2016/10/3,"warthog_desktop,warthog_viz",warthog_desktop,https://index.ros.org/r/warthog_desktop/#kinetic
2016/10/3,"husky_base,husky_bringup,husky_robot",husky_robot,https://index.ros.org/r/husky_robot/#kinetic
2016/10/2,opencv_candidate,opencv_candidate,https://index.ros.org/r/opencv_candidate/#kinetic
2016/9/15,"dummy_slam_broadcaster,pepperl_fuchs_r2000",pepperl_fuchs,https://index.ros.org/r/pepperl_fuchs/#kinetic
2016/9/5,"waypoint_generator,waypoint_meta,waypoint_touring",waypoint,https://index.ros.org/r/waypoint/#kinetic
2016/9/1,wts_driver,wts_driver,https://index.ros.org/r/wts_driver/#kinetic
2016/8/27,object_recognition_ros,object_recognition_ros,https://index.ros.org/r/object_recognition_ros/#kinetic
2016/8/26,"summit_x_control,summit_x_gazebo,summit_x_robot_control,summit_x_sim,summit_x_sim_bringup",summit_x_sim,https://index.ros.org/r/summit_x_sim/#kinetic
2016/8/26,imu_compass,imu_compass,https://index.ros.org/r/imu_compass/#kinetic
2016/8/25,ecto_ros,ecto_ros,https://index.ros.org/r/ecto_ros/#kinetic
2016/8/25,ecto_pcl,ecto_pcl,https://index.ros.org/r/ecto_pcl/#kinetic
2016/8/24,"summit_x_common,summit_x_description",summit_x_common,https://index.ros.org/r/summit_x_common/#kinetic
2020/5/19,xaxxon_openlidar,xaxxon_openlidar,https://index.ros.org/r/xaxxon_openlidar/#kinetic
2020/5/16,"jog_control,jog_controller,jog_launch,jog_msgs",jog_control,https://index.ros.org/r/jog_control/#kinetic
2020/5/14,remote_manipulation_markers,remote_manipulation_markers,https://index.ros.org/r/remote_manipulation_markers/#kinetic
2020/5/13,"interactive_marker_tutorials,librviz_tutorial,rviz_plugin_tutorials,rviz_python_tutorial,visualization_marker_tutorials,visualization_tutorials",visualization_tutorials,https://index.ros.org/r/visualization_tutorials/#kinetic
2020/5/13,"hironx_calibration,hironx_moveit_config,hironx_ros_bridge,rtmros_hironx",rtmros_hironx,https://index.ros.org/r/rtmros_hironx/#kinetic
2020/5/13,moveit_opw_kinematics_plugin,moveit_opw_kinematics_plugin,https://index.ros.org/r/moveit_opw_kinematics_plugin/#kinetic
2020/5/13,four_wheel_steering_msgs,four_wheel_steering_msgs,https://index.ros.org/r/four_wheel_steering_msgs/#kinetic
2020/5/13,costmap_converter,costmap_converter,https://index.ros.org/r/costmap_converter/#kinetic
2020/5/13,ackermann_msgs,ackermann_msgs,https://index.ros.org/r/ackermann_msgs/#kinetic
2020/5/12,plotjuggler_msgs,plotjuggler_msgs,https://index.ros.org/r/plotjuggler_msgs/#kinetic
2020/5/10,"dynamixel_controllers,dynamixel_driver,dynamixel_motor,dynamixel_msgs,dynamixel_tutorials",dynamixel_motor,https://index.ros.org/r/dynamixel_motor/#kinetic
2020/5/6,"turtlebot3_applications,turtlebot3_automatic_parking,turtlebot3_automatic_parking_vision,turtlebot3_follow_filter,turtlebot3_follower,turtlebot3_panorama",turtlebot3_applications,https://index.ros.org/r/turtlebot3_applications/#kinetic
2020/5/6,"mbf_recovery_behaviors,moveback_recovery",mbf_recovery_behaviors,https://index.ros.org/r/mbf_recovery_behaviors/#kinetic
2020/5/3,cognitao_ros,cognitao_ros,https://index.ros.org/r/cognitao_ros/#kinetic
2020/5/2,lpms_imu,lpms_imu,https://index.ros.org/r/lpms_imu/#kinetic
2020/4/30,capabilities,capabilities,https://index.ros.org/r/capabilities/#kinetic
2020/4/20,"mk,rosbuild,roslang,roslib,ros,rosbash,rosboost_cfg,rosclean,roscreate,rosmake,rosunit",ros,https://index.ros.org/r/ros/#kinetic
2016/8/23,phoxi_camera,phoxi_camera,https://index.ros.org/r/phoxi_camera/#kinetic
2016/8/19,"agvs_control,agvs_gazebo,agvs_robot_control,agvs_sim,agvs_sim_bringup",agvs_sim,https://index.ros.org/r/agvs_sim/#kinetic
2016/8/17,camera_info_manager_py,camera_info_manager_py,https://index.ros.org/r/camera_info_manager_py/#kinetic
2016/8/15,"kobuki_soft,kobuki_softapps,kobuki_softnode",kobuki_soft,https://index.ros.org/r/kobuki_soft/#kinetic
2016/8/12,"hector_barrel_detection_nodelet,hector_barrel_geotiff_plugin,hector_co2_detection_plugin,hector_co2_processing,hector_rqt_plugins,hector_rviz_plugins,hector_stair_detection,hector_stair_detection_msgs,hector_veil_geotiff_plugin,rqt_video_playback,tracker_base_ui",hector_visualization,https://index.ros.org/r/hector_visualization/#kinetic
2016/8/10,"barrett_hand_control,barrett_hand_gazebo,barrett_hand_sim",barrett_hand_sim,https://index.ros.org/r/barrett_hand_sim/#kinetic
2016/8/9,"phantomx_reactor_arm,phantomx_reactor_arm_controller,phantomx_reactor_arm_description",phantomx_reactor_arm,https://index.ros.org/r/phantomx_reactor_arm/#kinetic
2016/8/5,moveit_setup_assistant,moveit_setup_assistant,https://index.ros.org/r/moveit_setup_assistant/#kinetic
2016/8/5,"moveit_ros_benchmarks,moveit_ros_benchmarks_gui,moveit_ros_manipulation,moveit_ros_move_group,moveit_ros,moveit_ros_perception,moveit_ros_planning,moveit_ros_planning_interface,moveit_ros_robot_interaction,moveit_ros_visualization,moveit_ros_warehouse",moveit_ros,https://index.ros.org/r/moveit_ros/#kinetic
2016/8/5,"moveit_controller_manager_example,moveit_fake_controller_manager,moveit_plugins,moveit_ros_control_interface,moveit_simple_controller_manager",moveit_plugins,https://index.ros.org/r/moveit_plugins/#kinetic
2016/8/5,"chomp_motion_planner,chomp_interface_ros,moveit_planners,moveit_planners_ompl,sbpl_interface,sbpl_interface_ros",moveit_planners,https://index.ros.org/r/moveit_planners/#kinetic
2016/8/5,moveit_ikfast,moveit_ikfast,https://index.ros.org/r/moveit_ikfast/#kinetic
2016/8/5,moveit_core,moveit_core,https://index.ros.org/r/moveit_core/#kinetic
2016/8/5,moveit_commander,moveit_commander,https://index.ros.org/r/moveit_commander/#kinetic
2016/7/24,"laser_filtering,map_laser",laser_filtering,https://index.ros.org/r/laser_filtering/#kinetic
2020/4/20,fcl_catkin,fcl_catkin,https://index.ros.org/r/fcl_catkin/#kinetic
2020/4/17,"ackermann_steering_controller,diff_drive_controller,effort_controllers,force_torque_sensor_controller,forward_command_controller,four_wheel_steering_controller,gripper_action_controller,imu_sensor_controller,joint_state_controller,joint_trajectory_controller,position_controllers,ros_controllers,rqt_joint_trajectory_controller,velocity_controllers",ros_controllers,https://index.ros.org/r/ros_controllers/#kinetic
2020/4/17,"combined_robot_hw,combined_robot_hw_tests,controller_interface,controller_manager,controller_manager_msgs,controller_manager_tests,hardware_interface,joint_limits_interface,ros_control,rqt_controller_manager,transmission_interface",ros_control,https://index.ros.org/r/ros_control/#kinetic
2020/4/15,mrpt1,mrpt1,https://index.ros.org/r/mrpt1/#kinetic
2020/4/9,rqt_gauges,gauges,https://index.ros.org/r/gauges/#kinetic
2020/4/8,"sr_config,sr_ethercat_hand_config,sr_ur_arm_config",sr_config,https://index.ros.org/r/sr_config/#kinetic
2020/4/7,rqt_launchtree,rqt_launchtree,https://index.ros.org/r/rqt_launchtree/#kinetic
2020/4/3,"camera_calibration_parsers,camera_info_manager,image_common,image_transport,polled_camera",image_common,https://index.ros.org/r/image_common/#kinetic
2020/4/2,"easy_markers,joy_listener,kalman_filter,rosbaglive,wu_ros_tools",wu_ros_tools,https://index.ros.org/r/wu_ros_tools/#kinetic
2020/4/2,"actionlib_tutorials,common_tutorials,nodelet_tutorial_math,pluginlib_tutorials,turtle_actionlib",common_tutorials,https://index.ros.org/r/common_tutorials/#kinetic
2020/4/1,swarmros,swarmros,https://index.ros.org/r/swarmros/#kinetic
2020/3/28,sparse_bundle_adjustment,sparse_bundle_adjustment,https://index.ros.org/r/sparse_bundle_adjustment/#kinetic
2020/3/16,"sr_common,sr_description,sr_robot_msgs",sr_common,https://index.ros.org/r/sr_common/#kinetic
2020/3/10,"qt_build,qt_create,qt_ros,qt_tutorials",qt_ros,https://index.ros.org/r/qt_ros/#kinetic
2020/3/7,carla_msgs,carla_msgs,https://index.ros.org/r/carla_msgs/#kinetic
2020/3/4,"ridgeback_control,ridgeback_description,ridgeback_msgs,ridgeback_navigation",ridgeback,https://index.ros.org/r/ridgeback/#kinetic
2020/3/4,pioneer_mrs,pioneer_mrs,https://index.ros.org/r/pioneer_mrs/#kinetic
2020/2/25,pyquaternion,pyquaternion,https://index.ros.org/r/pyquaternion/#kinetic
2020/2/25,mrpt_bridge,mrpt_bridge,https://index.ros.org/r/mrpt_bridge/#kinetic
2020/2/20,"ros_ethercat,ros_ethercat_hardware,ros_ethercat_loop,ros_ethercat_model",ros_ethercat,https://index.ros.org/r/ros_ethercat/#kinetic
2016/7/22,marshmallow,marshmallow,https://index.ros.org/r/marshmallow/#kinetic
2016/7/19,manipulation_msgs,manipulation_msgs,https://index.ros.org/r/manipulation_msgs/#kinetic
2016/7/19,household_objects_database_msgs,household_objects_database_msgs,https://index.ros.org/r/household_objects_database_msgs/#kinetic
2016/7/19,"agvs_common,agvs_description,agvs_pad",agvs_common,https://index.ros.org/r/agvs_common/#kinetic
2016/7/12,twist_mux_msgs,twist_mux_msgs,https://index.ros.org/r/twist_mux_msgs/#kinetic
2016/7/12,twist_mux,twist_mux,https://index.ros.org/r/twist_mux/#kinetic
2016/6/24,"hector_object_tracker,hector_worldmodel,hector_worldmodel_geotiff_plugins,hector_worldmodel_msgs",hector_worldmodel,https://index.ros.org/r/hector_worldmodel/#kinetic
2016/6/19,sophus,sophus,https://index.ros.org/r/sophus/#kinetic
2016/6/17,"rocon_unreliable_experiments,rocon_gateway,rocon_gateway_tests,rocon_gateway_utils,rocon_hub,rocon_hub_client,rocon_multimaster,rocon_test",rocon_multimaster,https://index.ros.org/r/rocon_multimaster/#kinetic
2016/6/15,"ecl_config,ecl_console,ecl_converters_lite,ecl_errors,ecl_io,ecl_lite,ecl_sigslots_lite,ecl_time_lite",ecl_lite,https://index.ros.org/r/ecl_lite/#kinetic
2016/6/13,openrtm_aist_python,openrtm_aist_python,https://index.ros.org/r/openrtm_aist_python/#kinetic
2016/6/11,octomap_msgs,octomap_msgs,https://index.ros.org/r/octomap_msgs/#kinetic
2016/6/6,"jackal_desktop,jackal_viz",jackal_desktop,https://index.ros.org/r/jackal_desktop/#kinetic
2016/5/30,"softkinetic,softkinetic_camera",softkinetic,https://index.ros.org/r/softkinetic/#kinetic
2016/5/30,camera_pose_calibration,camera_pose_calibration,https://index.ros.org/r/camera_pose_calibration/#kinetic
2016/5/25,"ridgeback_desktop,ridgeback_viz",ridgeback_desktop,https://index.ros.org/r/ridgeback_desktop/#kinetic
2020/2/18,panda_moveit_config,panda_moveit_config,https://index.ros.org/r/panda_moveit_config/#kinetic
2020/2/17,asr_resources_for_active_scene_recognition,asr_resources_for_active_scene_recognition,https://index.ros.org/r/asr_resources_for_active_scene_recognition/#kinetic
2020/2/17,asr_recognizer_prediction_psm,asr_recognizer_prediction_psm,https://index.ros.org/r/asr_recognizer_prediction_psm/#kinetic
2020/2/17,asr_mild_base_fake_driving,asr_mild_base_fake_driving,https://index.ros.org/r/asr_mild_base_fake_driving/#kinetic
2020/2/17,asr_flock_of_birds_tracking,asr_flock_of_birds_tracking,https://index.ros.org/r/asr_flock_of_birds_tracking/#kinetic
2020/2/17,asr_fake_object_recognition,asr_fake_object_recognition,https://index.ros.org/r/asr_fake_object_recognition/#kinetic
2020/2/14,rail_segmentation,rail_segmentation,https://index.ros.org/r/rail_segmentation/#kinetic
2020/2/14,rail_manipulation_msgs,rail_manipulation_msgs,https://index.ros.org/r/rail_manipulation_msgs/#kinetic
2020/2/11,webkit_dependency,webkit_dependency,https://index.ros.org/r/webkit_dependency/#kinetic
2020/2/11,hsr_description,hsr_description,https://index.ros.org/r/hsr_description/#kinetic
2020/2/10,ros_cvb_camera_driver,ros_cvb_camera_driver,https://index.ros.org/r/ros_cvb_camera_driver/#kinetic
2020/2/10,message_generation,message_generation,https://index.ros.org/r/message_generation/#kinetic
2020/2/7,"fsrobo_r,fsrobo_r_bringup,fsrobo_r_description,fsrobo_r_driver,fsrobo_r_moveit_config,fsrobo_r_msgs,fsrobo_r_trajectory_filters",fsrobo_r,https://index.ros.org/r/fsrobo_r/#kinetic
2016/5/15,object_recognition_ros_visualization,object_recognition_ros_visualization,https://index.ros.org/r/object_recognition_ros_visualization/#kinetic
2016/5/14,uavc_v4lctl,uavc_v4lctl,https://index.ros.org/r/uavc_v4lctl/#kinetic
2016/5/10,"rocon_bubble_icons,rocon_console,rocon_ebnf,rocon_icons,rocon_interactions,rocon_launch,rocon_master_info,rocon_python_comms,rocon_python_redis,rocon_python_utils,rocon_python_wifi,rocon_semantic_version,rocon_tools,rocon_uri",rocon_tools,https://index.ros.org/r/rocon_tools/#kinetic
2016/5/6,pacman_vision,stream_manipulator_3d,https://index.ros.org/r/stream_manipulator_3d/#kinetic
2016/5/6,"concert_msgs,concert_service_msgs,concert_workflow_engine_msgs,gateway_msgs,rocon_app_manager_msgs,rocon_device_msgs,rocon_interaction_msgs,rocon_msgs,rocon_service_pair_msgs,rocon_std_msgs,rocon_tutorial_msgs,scheduler_msgs",rocon_msgs,https://index.ros.org/r/rocon_msgs/#kinetic
2016/4/30,object_recognition_reconstruction,object_recognition_reconstruction,https://index.ros.org/r/object_recognition_reconstruction/#kinetic
2016/4/24,object_recognition_capture,object_recognition_capture,https://index.ros.org/r/object_recognition_capture/#kinetic
2016/4/24,ecto_image_pipeline,ecto_image_pipeline,https://index.ros.org/r/ecto_image_pipeline/#kinetic
2020/2/6,"turtlebot_arm,turtlebot_arm_block_manipulation,turtlebot_arm_bringup,turtlebot_arm_description,turtlebot_arm_ikfast_plugin,turtlebot_arm_kinect_calibration,turtlebot_arm_moveit_config,turtlebot_arm_moveit_demos,turtlebot_arm_object_manipulation",turtlebot_arm,https://index.ros.org/r/turtlebot_arm/#kinetic
2020/2/6,hsr_meshes,hsr_meshes,https://index.ros.org/r/hsr_meshes/#kinetic
2020/2/3,asr_state_machine,asr_state_machine,https://index.ros.org/r/asr_state_machine/#kinetic
2020/1/30,indoor_localization,indoor_localization,https://index.ros.org/r/indoor_localization/#kinetic
